item_id;item;defom;exsz;schpl;x_mm;y_mm;z_mm;pzxsc;kgxsc;x_sc_mm;y_sc_mm;z_sc_mm;scxfrd;frdxplt;x_frd_mm;y_frd_mm;z_frd_mm;kgxfrd;cdsup;scxpl;z_cub_mm;x_pal_mm;y_pal_mm;kgxplt;z_pal_mm
3835e1fc36 N 035;3835e1fc36;60X120 SP;1;N 035;600;1200;20;1;33,35;600;1200;20;5;7;600;1200;115;166,75;X;35;601;910;1240;1167,25;139
41cd495dfb N 024;41cd495dfb;60X90 SP;1;N 024;600;900;20;2;48,5;600;900;40;4;6;600;900;184;194;B;24;616;1010;1200;1164;134
7878c61ccb N 024;7878c61ccb;60X90 SP;1;N 024;600;900;20;2;48,5;600;900;40;4;6;600;900;184;194;B;24;616;1010;1200;1164;134
3127eeaebc N 024;3127eeaebc;60X90 SP;1;N 024;600;900;20;2;48,5;600;900;40;4;6;600;900;184;194;B;24;616;1010;1200;1164;134
68262ee549 N 024;68262ee549;60X90 SP;1;N 024;600;900;20;2;48,5;600;900;40;4;6;600;900;184;194;B;24;616;1010;1200;1164;134
010bf0577f S 030;010bf0577f;60X60 SP;0;S 030;600;600;20;2;33;600;600;40;3;10;600;600;138;99;F;30;601;800;1200;990;134
134998444f S 030;134998444f;60X60 SP;0;S 030;600;600;20;2;33;600;600;40;3;10;600;600;138;99;F;30;601;800;1200;990;134
c18d21fc6d S 030;c18d21fc6d;60X60 SP;0;S 030;600;600;20;2;33;600;600;40;3;10;600;600;138;99;F;30;601;800;1200;990;134
cff396373c S 030;cff396373c;60X60 SP;0;S 030;600;600;20;2;33;600;600;40;3;10;600;600;138;99;F;30;601;800;1200;990;134
4b1067ccf2 E 040;4b1067ccf2;30X60;0;E 040;300;600;9;7;24,85;300;600;63;2;20;300;600;144,9;49,7;E;40;591;800;1200;994;144
3975ebe72a E 040;3975ebe72a;30X60;0;E 040;300;600;9;7;24,85;300;600;63;2;20;300;600;144,9;49,7;E;40;591;800;1200;994;144
0b8479e96b E 040;0b8479e96b;30X60;0;E 040;300;600;9;7;24,85;300;600;63;2;20;300;600;144,9;49,7;E;40;591;800;1200;994;144
d01eff0871 E 030;d01eff0871;60X60 SP;0;E 030;600;600;20;2;33;600;600;40;3;10;600;600;138;99;F;30;601;800;1200;990;134
7c566bcba6 E 030;7c566bcba6;60X60 SP;0;E 030;600;600;20;2;33;600;600;40;3;10;600;600;138;99;F;30;601;800;1200;990;134
96b5315e49 E 030;96b5315e49;60X60 SP;0;E 030;600;600;20;2;33;600;600;40;3;10;600;600;138;99;F;30;601;800;1200;990;134
71ab796040 E 030;71ab796040;60X60 SP;0;E 030;600;600;20;2;33;600;600;40;3;10;600;600;138;99;F;30;601;800;1200;990;134
21faacc9ec N 040;21faacc9ec;30X60;0;N 040;300;600;8;8;26;300;600;64;2;20;300;600;147,2;52;F;40;586;800;1200;1040;134
21faacc9ec S 040;21faacc9ec;30X60;0;S 040;300;600;8;8;26;300;600;64;2;20;300;600;147,2;52;F;40;586;800;1200;1040;134
f223a227bb N 040;f223a227bb;30X60;0;N 040;300;600;8;8;26;300;600;64;2;20;300;600;147,2;52;F;40;586;800;1200;1040;134
f223a227bb S 040;f223a227bb;30X60;0;S 040;300;600;8;8;26;300;600;64;2;20;300;600;147,2;52;F;40;586;800;1200;1040;134
a2abc5b0ba N 042;a2abc5b0ba;75X75;0;N 042;750;750;9;2;23,68;750;750;18;0;inf;750;750;0;0;9;42;-134;800;1200;994,56;134
a2abc5b0ba S 042;a2abc5b0ba;75X75;0;S 042;750;750;9;2;23,68;750;750;18;7;6;750;750;144,9;165,76;F;42;746;800;1200;994,56;134
6235c3fc68 S 044;6235c3fc68;30X30;0;S 044;300;300;9;12;24,32;300;300;108;2;22;300;300;248,4;48,64;F;44;611;800;1200;1070,08;134
15155b2f31 S 044;15155b2f31;30X30;0;S 044;300;300;9;12;21,36;300;300;108;2;22;300;300;248,4;42,72;F;44;611;800;1200;939,84;134
874bbc7bd9 N 035;874bbc7bd9;60X120;1;N 035;600;1200;9;2;30;600;1200;18;5;7;600;1200;103,5;150;X;35;601;910;1240;1050;139
c92e39dfb8 N 035;c92e39dfb8;60X120;1;N 035;600;1200;9;2;30;600;1200;18;5;7;600;1200;103,5;150;X;35;601;910;1240;1050;139
7f527e7895 S 040;7f527e7895;30X60;0;S 040;300;600;8;8;24,92;300;600;64;2;20;300;600;147,2;49,84;F;40;586;800;1200;996,8;134
3663e9d4bc S 040;3663e9d4bc;30X60;0;S 040;300;600;8;8;24,92;300;600;64;2;20;300;600;147,2;49,84;F;40;586;800;1200;996,8;134
9037cfbba5 S 040;9037cfbba5;30X60;0;S 040;300;600;8;8;24,92;300;600;64;2;20;300;600;147,2;49,84;F;40;586;800;1200;996,8;134
54374e2aa8 S 032;54374e2aa8;60X60;0;S 032;600;600;8;4;24,92;600;600;32;4;8;600;600;147,2;99,68;F;32;596;800;1200;797,44;134
393cc5652a S 032;393cc5652a;60X60;0;S 032;600;600;8;4;24,92;600;600;32;4;8;600;600;147,2;99,68;F;32;596;800;1200;797,44;134
719f13de8a S 032;719f13de8a;60X60;0;S 032;600;600;8;4;24,92;600;600;32;4;8;600;600;147,2;99,68;F;32;596;800;1200;797,44;134
8af3bc6ab9 N 035;8af3bc6ab9;60X120;1;N 035;600;1200;9;2;30;600;1200;18;5;7;600;1200;103,5;150;X;35;601;910;1240;1050;139
cc47c3ef8e N 035;cc47c3ef8e;60X120;1;N 035;600;1200;9;2;30;600;1200;18;5;7;600;1200;103,5;150;X;35;601;910;1240;1050;139
7d2722cb0f N 035;7d2722cb0f;60X120;1;N 035;600;1200;9;2;30;600;1200;18;5;7;600;1200;103,5;150;X;35;601;910;1240;1050;139
ddbda32f00 S 040;ddbda32f00;30X60;0;S 040;300;600;8;8;24,92;300;600;64;2;20;300;600;147,2;49,84;F;40;586;800;1200;996,8;134
69dbb64805 S 040;69dbb64805;30X60;0;S 040;300;600;8;8;24,92;300;600;64;2;20;300;600;147,2;49,84;F;40;586;800;1200;996,8;134
955acc7cd9 S 040;955acc7cd9;30X60;0;S 040;300;600;8;8;24,92;300;600;64;2;20;300;600;147,2;49,84;F;40;586;800;1200;996,8;134
fef17cc797 S 040;fef17cc797;30X60;0;S 040;300;600;8;8;24,92;300;600;64;2;20;300;600;147,2;49,84;F;40;586;800;1200;996,8;134
f69807b57c S 032;f69807b57c;60X60;0;S 032;600;600;8;4;24,92;600;600;32;4;8;600;600;147,2;99,68;F;32;596;800;1200;797,44;134
ca92a0423e S 032;ca92a0423e;60X60;0;S 032;600;600;8;4;24,92;600;600;32;4;8;600;600;147,2;99,68;F;32;596;800;1200;797,44;134
765c120303 S 032;765c120303;60X60;0;S 032;600;600;8;4;24,92;600;600;32;4;8;600;600;147,2;99,68;F;32;596;800;1200;797,44;134
b5625900f5 S 032;b5625900f5;60X60;0;S 032;600;600;8;4;24,92;600;600;32;4;8;600;600;147,2;99,68;F;32;596;800;1200;797,44;134
c9dc186b99 N 035;c9dc186b99;60X120;1;N 035;600;1200;9;2;30;600;1200;18;5;7;600;1200;103,5;150;X;35;601;910;1240;1050;139
6671ec73df N 035;6671ec73df;60X120;1;N 035;600;1200;9;2;30;600;1200;18;5;7;600;1200;103,5;150;X;35;601;910;1240;1050;139
b58eeb5015 N 035;b58eeb5015;60X120;1;N 035;600;1200;9;2;30;600;1200;18;5;7;600;1200;103,5;150;X;35;601;910;1240;1050;139
dd4473df03 N 035;dd4473df03;60X120;1;N 035;600;1200;9;2;30;600;1200;18;5;7;600;1200;103,5;150;X;35;601;910;1240;1050;139
26d37a4824 S 044;26d37a4824;30X30;0;S 044;300;300;9;12;24,32;300;300;108;2;22;300;300;248,4;48,64;F;44;611;800;1200;1070,08;134
58bf00f763 S 999;58bf00f763;75X75;0;S 999;750;750;9;2;23,68;750;750;18;0;inf;750;750;0;0;9;999;-134;800;1200;23656,32;134
b9a992ab9c S 040;b9a992ab9c;30X60;0;S 040;300;600;8;8;24,92;300;600;64;2;20;300;600;147,2;49,84;F;40;586;800;1200;996,8;134
72c44abc0e S 040;72c44abc0e;30X60;0;S 040;300;600;8;8;24,92;300;600;64;2;20;300;600;147,2;49,84;F;40;586;800;1200;996,8;134
87af3d6c5e S 032;87af3d6c5e;60X60;0;S 032;600;600;8;4;24,92;600;600;32;4;8;600;600;147,2;99,68;F;32;596;800;1200;797,44;134
82fec8bf9f S 032;82fec8bf9f;60X60;0;S 032;600;600;8;4;24,92;600;600;32;4;8;600;600;147,2;99,68;F;32;596;800;1200;797,44;134
17b591f61e S 032;17b591f61e;60X60;0;S 032;600;600;8;4;24,92;600;600;32;4;8;600;600;147,2;99,68;F;32;596;800;1200;797,44;134
b5346340a9 S 032;b5346340a9;60X60;0;S 032;600;600;8;4;24,92;600;600;32;4;8;600;600;147,2;99,68;F;32;596;800;1200;797,44;134
aca09b06ef N 035;aca09b06ef;60X120;1;N 035;600;1200;9;2;30;600;1200;18;5;7;600;1200;103,5;150;X;35;601;910;1240;1050;139
de060b153b N 035;de060b153b;60X120;1;N 035;600;1200;9;2;30;600;1200;18;5;7;600;1200;103,5;150;X;35;601;910;1240;1050;139
3509a52e98 N 035;3509a52e98;60X120;1;N 035;600;1200;9;2;30;600;1200;18;5;7;600;1200;103,5;150;X;35;601;910;1240;1050;139
046320cb42 N 035;046320cb42;60X120;1;N 035;600;1200;9;2;30;600;1200;18;5;7;600;1200;103,5;150;X;35;601;910;1240;1050;139
6112418f17 S 040;6112418f17;30X60;0;S 040;300;600;8;8;24,92;300;600;64;2;20;300;600;147,2;49,84;F;40;586;800;1200;996,8;134
c0840da05a S 040;c0840da05a;30X60;0;S 040;300;600;8;8;24,92;300;600;64;2;20;300;600;147,2;49,84;F;40;586;800;1200;996,8;134
45407519b4 S 032;45407519b4;60X60;0;S 032;600;600;8;4;24,92;600;600;32;4;8;600;600;147,2;99,68;F;32;596;800;1200;797,44;134
9f1409d9a4 S 032;9f1409d9a4;60X60;0;S 032;600;600;8;4;24,92;600;600;32;4;8;600;600;147,2;99,68;F;32;596;800;1200;797,44;134
7c310cd795 S 032;7c310cd795;60X60;0;S 032;600;600;8;4;24,92;600;600;32;4;8;600;600;147,2;99,68;F;32;596;800;1200;797,44;134
ef8c9192e6 S 032;ef8c9192e6;60X60;0;S 032;600;600;8;4;24,92;600;600;32;4;8;600;600;147,2;99,68;F;32;596;800;1200;797,44;134
cc20b9bf6d N 035;cc20b9bf6d;60X120;1;N 035;600;1200;9;2;30;600;1200;18;5;7;600;1200;103,5;150;X;35;601;910;1240;1050;139
c93c9121f0 N 035;c93c9121f0;60X120;1;N 035;600;1200;9;2;30;600;1200;18;5;7;600;1200;103,5;150;X;35;601;910;1240;1050;139
e901876797 N 035;e901876797;60X120;1;N 035;600;1200;9;2;30;600;1200;18;5;7;600;1200;103,5;150;X;35;601;910;1240;1050;139
c4383e718e N 035;c4383e718e;60X120;1;N 035;600;1200;9;2;30;600;1200;18;5;7;600;1200;103,5;150;X;35;601;910;1240;1050;139
3417bf2db8 S 048;3417bf2db8;37.5X75;0;S 048;375;750;9;4;25;375;750;36;4;12;375;750;165,6;100;F;48;766;800;1200;1200;134
3ecc927ad6 N 035;3ecc927ad6;60X120;1;N 035;600;1200;9;2;30;600;1200;18;5;7;600;1200;103,5;150;X;35;601;910;1240;1050;139
21afba8154 S 032;21afba8154;60X60;0;S 032;600;600;8;4;24,92;600;600;32;4;8;600;600;147,2;99,68;F;32;596;800;1200;797,44;134
f578ce525d S 032;f578ce525d;60X60;0;S 032;600;600;8;4;24,92;600;600;32;4;8;600;600;147,2;99,68;F;32;596;800;1200;797,44;134
7a9ae3b841 N 035;7a9ae3b841;60X120;1;N 035;600;1200;9;2;30;600;1200;18;5;7;600;1200;103,5;150;X;35;601;910;1240;1050;139
ef4aa66c69 N 035;ef4aa66c69;60X120;1;N 035;600;1200;9;2;30;600;1200;18;5;7;600;1200;103,5;150;X;35;601;910;1240;1050;139
c07f06405a S 032;c07f06405a;60X60;0;S 032;600;600;8;4;24,92;600;600;32;4;8;600;600;147,2;99,68;F;32;596;800;1200;797,44;134
d8d18e71c3 S 032;d8d18e71c3;60X60;0;S 032;600;600;8;4;24,92;600;600;32;4;8;600;600;147,2;99,68;F;32;596;800;1200;797,44;134
82033a5233 N 035;82033a5233;60X120;1;N 035;600;1200;9;2;30;600;1200;18;5;7;600;1200;103,5;150;X;35;601;910;1240;1050;139
bc225574dc N 035;bc225574dc;60X120;1;N 035;600;1200;9;2;30;600;1200;18;5;7;600;1200;103,5;150;X;35;601;910;1240;1050;139
48fe0d5043 N 035;48fe0d5043;60X120;1;N 035;600;1200;9;2;30;600;1200;18;5;7;600;1200;103,5;150;X;35;601;910;1240;1050;139
e26014a459 N 035;e26014a459;60X120;1;N 035;600;1200;9;2;30;600;1200;18;5;7;600;1200;103,5;150;X;35;601;910;1240;1050;139
9fd0347219 S 040;9fd0347219;30X60;0;S 040;300;600;8;8;24,92;300;600;64;2;20;300;600;147,2;49,84;F;40;586;800;1200;996,8;134
68566fa8c9 N 035;68566fa8c9;60X120;1;N 035;600;1200;9;2;30;600;1200;18;5;7;600;1200;103,5;150;X;35;601;910;1240;1050;139
e46e067a79 N 035;e46e067a79;60X120;1;N 035;600;1200;9;2;30;600;1200;18;5;7;600;1200;103,5;150;X;35;601;910;1240;1050;139
1a9d23e2ff N 035;1a9d23e2ff;60X120;1;N 035;600;1200;9;2;30;600;1200;18;5;7;600;1200;103,5;150;X;35;601;910;1240;1050;139
b2a6d86fcd S 032;b2a6d86fcd;20X120;0;S 032;200;1200;9;6;31,1;200;1200;54;0;inf;200;1200;0;0;9;32;-134;800;1200;995,2;134
b2a6d86fcd E 042;b2a6d86fcd;20X120;0;E 042;200;1200;9;6;31,1;200;1200;54;0;inf;200;1200;0;0;X;42;601;910;1240;1306,2;139
b2a6d86fcd N 032;b2a6d86fcd;20X120;0;N 032;200;1200;9;6;31,1;200;1200;54;4;8;200;1200;248,4;124,4;X;32;601;910;1240;995,2;139
ec88bc65d3 N 035;ec88bc65d3;60X120;1;N 035;600;1200;9;2;30;600;1200;18;5;7;600;1200;103,5;150;X;35;601;910;1240;1050;139
40bd9237bf S 040;40bd9237bf;30X30 SP;0;S 040;300;300;20;6;24,75;300;300;120;0;inf;300;300;0;0;9;40;-134;800;1200;990;134
96f6ca5acb S 030;96f6ca5acb;60X60 SP;0;S 030;600;600;20;2;33;600;600;40;3;10;600;600;138;99;F;30;416;800;1200;990;134
3ec03192b4 N 035;3ec03192b4;60X120;1;N 035;600;1200;9;2;30;600;1200;18;5;7;600;1200;103,5;150;X;35;601;910;1240;1050;139
a3a56d9961 N 035;a3a56d9961;60X120;1;N 035;600;1200;9;2;30;600;1200;18;5;7;600;1200;103,5;150;X;35;601;910;1240;1050;139
f782eb6303 N 020;f782eb6303;120X120;1;N 020;1200;1200;9;2;58;1200;1200;18;0;inf;1200;1200;0;0;9;20;-134;800;1200;1160;134
f782eb6303 S 020;f782eb6303;120X120;1;S 020;1200;1200;9;2;58;1200;1200;18;2;10;1200;1200;41,4;116;H;20;461;1230;1430;1160;149
931515f5f5 N 020;931515f5f5;120X120;1;N 020;1200;1200;9;2;58;1200;1200;18;0;inf;1200;1200;0;0;9;20;-134;800;1200;1160;134
931515f5f5 S 020;931515f5f5;120X120;1;S 020;1200;1200;9;2;58;1200;1200;18;2;10;1200;1200;41,4;116;H;20;461;1230;1430;1160;149
d3d51fe6fe N 020;d3d51fe6fe;120X120;1;N 020;1200;1200;9;2;58;1200;1200;18;0;inf;1200;1200;0;0;9;20;-134;800;1200;1160;134
d3d51fe6fe S 020;d3d51fe6fe;120X120;1;S 020;1200;1200;9;2;58;1200;1200;18;2;10;1200;1200;41,4;116;H;20;461;1230;1430;1160;149
b6f673bfaf N 020;b6f673bfaf;120X120;1;N 020;1200;1200;9;2;58;1200;1200;18;0;inf;1200;1200;0;0;9;20;-134;800;1200;1160;134
b6f673bfaf S 020;b6f673bfaf;120X120;1;S 020;1200;1200;9;2;58;1200;1200;18;2;10;1200;1200;41,4;116;H;20;461;1230;1430;1160;149
9f9d1bc2c6 N 035;9f9d1bc2c6;60X120;1;N 035;600;1200;9;2;30;600;1200;18;5;7;600;1200;103,5;150;X;35;601;910;1240;1050;139
a0915aa569 N 035;a0915aa569;60X120;1;N 035;600;1200;9;2;30;600;1200;18;5;7;600;1200;103,5;150;X;35;601;910;1240;1050;139
72e716b397 N 035;72e716b397;60X120;1;N 035;600;1200;9;2;30;600;1200;18;5;7;600;1200;103,5;150;X;35;601;910;1240;1050;139
33ce71199b N 035;33ce71199b;60X120;1;N 035;600;1200;9;2;30;600;1200;18;5;7;600;1200;103,5;150;X;35;601;910;1240;1050;139
699542a6c2 S 040;699542a6c2;60X60;0;S 040;600;600;9;3;21,23;600;600;27;4;10;600;600;124,2;84,92;F;40;596;800;1200;849,2;134
b2a530b957 S 040;b2a530b957;60X60;0;S 040;600;600;9;3;21,23;600;600;27;4;10;600;600;124,2;84,92;F;40;596;800;1200;849,2;134
7e85f597c5 S 040;7e85f597c5;60X60;0;S 040;600;600;9;3;21,23;600;600;27;4;10;600;600;124,2;84,92;F;40;596;800;1200;849,2;134
ab651ffc99 S 040;ab651ffc99;60X60;0;S 040;600;600;9;3;21,23;600;600;27;4;10;600;600;124,2;84,92;F;40;596;800;1200;849,2;134
026e91caee S 024;026e91caee;37.5X75;0;S 024;375;750;9;4;23,68;375;750;36;0;inf;375;750;0;0;9;24;-134;800;1200;568,32;134
fa2e41a93d S 015;fa2e41a93d;60X120 SP;1;S 015;600;1200;20;1;33,35;600;1200;20;3;5;600;1200;69;100,05;A;15;339;630;1230;500,25;161
fa2e41a93d N 035;fa2e41a93d;60X120 SP;1;N 035;600;1200;20;1;33,35;600;1200;20;5;7;600;1200;115;166,75;X;35;601;910;1240;1167,25;139
b5fd974ea6 S 040;b5fd974ea6;30X60;0;S 040;300;600;9;7;24,85;300;600;63;2;20;300;600;144,9;49,7;F;40;601;800;1200;994;134
ea1f929ea9 S 040;ea1f929ea9;60X60;0;S 040;600;600;9;3;21,23;600;600;27;4;10;600;600;124,2;84,92;F;40;596;800;1200;849,2;134
c271be60a0 S 040;c271be60a0;60X60;0;S 040;600;600;9;3;21,23;600;600;27;4;10;600;600;124,2;84,92;F;40;596;800;1200;849,2;134
4dc1c2a68a N 040;4dc1c2a68a;30X60;0;N 040;300;600;8;8;26;300;600;64;2;20;300;600;147,2;52;F;40;586;800;1200;1040;134
4dc1c2a68a S 040;4dc1c2a68a;30X60;0;S 040;300;600;8;8;26;300;600;64;2;20;300;600;147,2;52;F;40;586;800;1200;1040;134
3a3f98bcac S 032;3a3f98bcac;60X60;0;S 032;600;600;8;4;26;600;600;32;4;8;600;600;147,2;104;F;32;596;800;1200;832;134
944922643e S 032;944922643e;30.5X56;0;S 032;305;560;8,5;9;21,9;305;560;76,5;2;16;305;560;175,95;43,8;F;32;616;800;1200;700,8;134
77314d4f1b S 040;77314d4f1b;60X60;0;S 040;600;600;9;3;21,23;600;600;27;4;10;600;600;124,2;84,92;F;40;596;800;1200;849,2;134
6fac83f785 S 040;6fac83f785;30X60;0;S 040;300;600;9;7;24,85;300;600;63;2;20;300;600;144,9;49,7;F;40;601;800;1200;994;134
af979c2b7d S 040;af979c2b7d;60X60;0;S 040;600;600;9;3;21,23;600;600;27;4;10;600;600;124,2;84,92;F;40;596;800;1200;849,2;134
d959abb944 S 040;d959abb944;60X60;0;S 040;600;600;9;3;21,23;600;600;27;4;10;600;600;124,2;84,92;F;40;596;800;1200;849,2;134
825f7b1aea S 040;825f7b1aea;60X60;0;S 040;600;600;9;3;21,23;600;600;27;4;10;600;600;124,2;84,92;F;40;596;800;1200;849,2;134
fb9a9c1a99 S 040;fb9a9c1a99;60X60;0;S 040;600;600;9;3;21,23;600;600;27;4;10;600;600;124,2;84,92;F;40;596;800;1200;849,2;134
27c9395aac N 040;27c9395aac;30X60;0;N 040;300;600;9;7;24,85;300;600;63;2;20;300;600;144,9;49,7;F;40;601;800;1200;994;134
27c9395aac S 040;27c9395aac;30X60;0;S 040;300;600;9;7;24,85;300;600;63;2;20;300;600;144,9;49,7;F;40;601;800;1200;994;134
167d428d9a N 040;167d428d9a;30X60;0;N 040;300;600;9;7;24,85;300;600;63;2;20;300;600;144,9;49,7;F;40;601;800;1200;994;134
167d428d9a S 040;167d428d9a;30X60;0;S 040;300;600;9;7;24,85;300;600;63;2;20;300;600;144,9;49,7;F;40;601;800;1200;994;134
16182dabcd N 040;16182dabcd;30X60;0;N 040;300;600;9;7;24,85;300;600;63;2;20;300;600;144,9;49,7;F;40;601;800;1200;994;134
16182dabcd S 040;16182dabcd;30X60;0;S 040;300;600;9;7;24,85;300;600;63;2;20;300;600;144,9;49,7;F;40;601;800;1200;994;134
7f4929ac67 S 040;7f4929ac67;60X60;0;S 040;600;600;9;3;21,57;600;600;27;4;10;600;600;124,2;86,28;F;40;596;800;1200;862,8;134
5b9be40a1a S 040;5b9be40a1a;60X60;0;S 040;600;600;9;3;21,57;600;600;27;4;10;600;600;124,2;86,28;F;40;596;800;1200;862,8;134
ffddecfc40 S 040;ffddecfc40;60X60;0;S 040;600;600;9;3;21,57;600;600;27;4;10;600;600;124,2;86,28;F;40;596;800;1200;862,8;134
3243b81768 N 035;3243b81768;60X120;1;N 035;600;1200;9;2;30;600;1200;18;5;7;600;1200;103,5;150;X;35;601;910;1240;1050;139
6f5b66731b N 035;6f5b66731b;60X120;1;N 035;600;1200;9;2;30;600;1200;18;5;7;600;1200;103,5;150;X;35;601;910;1240;1050;139
efd85c91f3 N 035;efd85c91f3;60X120;1;N 035;600;1200;9;2;30;600;1200;18;5;7;600;1200;103,5;150;X;35;601;910;1240;1050;139
33e8cec432 S 036;33e8cec432;22.5X90;0;S 036;225;900;8;7;26,2;225;900;56;2;18;225;900;128,8;52,4;B;36;446;1010;1200;943,2;134
aec9c2dda7 N 032;aec9c2dda7;20X120;0;N 032;200;1200;9;6;29,9;200;1200;54;4;8;200;1200;248,4;119,6;X;32;601;910;1240;956,8;139
1011777d4f N 040;1011777d4f;30X60;0;N 040;300;600;8;8;26;300;600;64;2;20;300;600;147,2;52;F;40;586;800;1200;1040;134
1011777d4f S 040;1011777d4f;30X60;0;S 040;300;600;8;8;26;300;600;64;2;20;300;600;147,2;52;F;40;586;800;1200;1040;134
6a6c6f21b0 N 040;6a6c6f21b0;30X60;0;N 040;300;600;8;8;26;300;600;64;2;20;300;600;147,2;52;F;40;586;800;1200;1040;134
6a6c6f21b0 S 040;6a6c6f21b0;30X60;0;S 040;300;600;8;8;26;300;600;64;2;20;300;600;147,2;52;F;40;586;800;1200;1040;134
fb27fa4aa9 N 040;fb27fa4aa9;30X60;0;N 040;300;600;8;8;26;300;600;64;2;20;300;600;147,2;52;F;40;586;800;1200;1040;134
fb27fa4aa9 S 040;fb27fa4aa9;30X60;0;S 040;300;600;8;8;26;300;600;64;2;20;300;600;147,2;52;F;40;586;800;1200;1040;134
5e8466db07 S 032;5e8466db07;60X60;0;S 032;600;600;8;4;26;600;600;32;4;8;600;600;147,2;104;F;32;596;800;1200;832;134
744c03cc7b S 032;744c03cc7b;60X60;0;S 032;600;600;8;4;26;600;600;32;4;8;600;600;147,2;104;F;32;596;800;1200;832;134
466686c386 S 032;466686c386;60X60;0;S 032;600;600;8;4;26;600;600;32;4;8;600;600;147,2;104;F;32;596;800;1200;832;134
36df877394 N 035;36df877394;60X120;1;N 035;600;1200;9;2;30;600;1200;18;5;7;600;1200;103,5;150;X;35;601;910;1240;1050;139
d85d3329e6 N 035;d85d3329e6;60X120;1;N 035;600;1200;9;2;30;600;1200;18;5;7;600;1200;103,5;150;X;35;601;910;1240;1050;139
44f2a1f141 N 035;44f2a1f141;60X120;1;N 035;600;1200;9;2;30;600;1200;18;5;7;600;1200;103,5;150;X;35;601;910;1240;1050;139
a98fca2459 N 040;a98fca2459;30X60;0;N 040;300;600;9;7;24,85;300;600;63;2;20;300;600;144,9;49,7;F;40;601;800;1200;994;134
a98fca2459 S 040;a98fca2459;30X60;0;S 040;300;600;9;7;24,85;300;600;63;2;20;300;600;144,9;49,7;F;40;601;800;1200;994;134
917c7122f7 S 040;917c7122f7;60X60;0;S 040;600;600;9;3;21,57;600;600;27;4;10;600;600;124,2;86,28;F;40;596;800;1200;862,8;134
8fc22cb9d4 N 035;8fc22cb9d4;60X120;1;N 035;600;1200;9;2;30;600;1200;18;5;7;600;1200;103,5;150;X;35;601;910;1240;1050;139
29da4411a1 S 032;29da4411a1;30.5X56;0;S 032;305;560;8,5;9;21,9;305;560;76,5;2;16;305;560;175,95;43,8;F;32;616;800;1200;700,8;134
654ab98004 S 032;654ab98004;30.5X56;0;S 032;305;560;8,5;9;21,9;305;560;76,5;2;16;305;560;175,95;43,8;U;32;618;800;1200;700,8;132
d936deb4cc S 032;d936deb4cc;30.5X56;0;S 032;305;560;8,5;9;21,9;305;560;76,5;2;16;305;560;175,95;43,8;F;32;616;800;1200;700,8;134
408a019661 S 036;408a019661;22.5X90;0;S 036;225;900;8;7;26,2;225;900;56;2;18;225;900;128,8;52,4;B;36;446;1010;1200;943,2;134
2492aac8ad S 036;2492aac8ad;22.5X90;0;S 036;225;900;8;7;26,2;225;900;56;2;18;225;900;128,8;52,4;B;36;446;1010;1200;943,2;134
6676228f3e S 036;6676228f3e;22.5X90;0;S 036;225;900;8;7;26,2;225;900;56;2;18;225;900;128,8;52,4;B;36;446;1010;1200;943,2;134
62a643f7e2 S 036;62a643f7e2;22.5X90;0;S 036;225;900;8;7;26,2;225;900;56;2;18;225;900;128,8;52,4;B;36;446;1010;1200;943,2;134
f77f9e8558 N 032;f77f9e8558;20X120;0;N 032;200;1200;9;6;29,9;200;1200;54;4;8;200;1200;248,4;119,6;X;32;601;910;1240;956,8;139
dfe45518e6 S 032;dfe45518e6;60X60;0;S 032;600;600;8;4;26;600;600;32;4;8;600;600;147,2;104;F;32;596;800;1200;832;134
eae051eadf S 018;eae051eadf;75X150;1;S 018;750;1500;9;2;47,36;750;1500;18;3;6;750;1500;62,1;142,08;D;18;380;775;1520;852,48;170
8108a7755a S 024;8108a7755a;37.5X75;0;S 024;375;750;9;4;23,68;375;750;36;0;inf;375;750;0;0;9;24;-134;800;1200;568,32;134
c759294b53 N 035;c759294b53;60X120;1;N 035;600;1200;9;2;30;600;1200;18;5;7;600;1200;103,5;150;X;35;601;910;1240;1050;139
8aba1e6c89 N 035;8aba1e6c89;60X120;1;N 035;600;1200;9;2;30;600;1200;18;5;7;600;1200;103,5;150;X;35;601;910;1240;1050;139
71faa3a71d N 035;71faa3a71d;60X120;1;N 035;600;1200;9;2;30;600;1200;18;5;7;600;1200;103,5;150;X;35;601;910;1240;1050;139
6ff6b3a5bc N 035;6ff6b3a5bc;60X120;1;N 035;600;1200;9;2;30;600;1200;18;5;7;600;1200;103,5;150;X;35;601;910;1240;1050;139
5a22823077 N 035;5a22823077;60X120;1;N 035;600;1200;9;2;30;600;1200;18;5;7;600;1200;103,5;150;X;35;601;910;1240;1050;139
203d049e79 N 035;203d049e79;60X120;1;N 035;600;1200;9;2;30;600;1200;18;5;7;600;1200;103,5;150;X;35;601;910;1240;1050;139
28eb176fae N 035;28eb176fae;60X120;1;N 035;600;1200;9;2;30;600;1200;18;5;7;600;1200;103,5;150;X;35;601;910;1240;1050;139
e71aae75ce N 035;e71aae75ce;60X120;1;N 035;600;1200;9;2;30;600;1200;18;5;7;600;1200;103,5;150;X;35;601;910;1240;1050;139
09a9709665 S 018;09a9709665;75X150;1;S 018;750;1500;9;2;47,36;750;1500;18;3;6;750;1500;62,1;142,08;D;18;380;775;1520;852,48;170
